2025-06-16 01:42:36,792 - INFO - Software: PID: 13884, Name: Cursor.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,804 - INFO - Software: PID: 14020, Name: svchost.exe, Username: None
2025-06-16 01:42:36,805 - INFO - Software: PID: 14048, Name: Cursor.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,813 - INFO - Software: PID: 14264, Name: svchost.exe, Username: None
2025-06-16 01:42:36,814 - INFO - Software: PID: 14428, Name: Cursor.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,814 - INFO - Software: PID: 14484, Name: RadeonSoftware.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,814 - INFO - Software: PID: 14660, Name: RuntimeBroker.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,822 - INFO - Software: PID: 15116, Name: svchost.exe, Username: None
2025-06-16 01:42:36,824 - INFO - Software: PID: 15468, Name: ArmourySocketServer.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,825 - INFO - Software: PID: 15668, Name: NVIDIA Overlay.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,825 - INFO - Software: PID: 15932, Name: NVIDIA Overlay.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,833 - INFO - Software: PID: 15980, Name: winlogon.exe, Username: None
2025-06-16 01:42:36,839 - INFO - Software: PID: 16024, Name: dwm.exe, Username: None
2025-06-16 01:42:36,841 - INFO - Software: PID: 16076, Name: TextInputHost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,841 - INFO - Software: PID: 16116, Name: audiodg.exe, Username: None
2025-06-16 01:42:36,841 - INFO - Software: PID: 16672, Name: SearchHost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,841 - INFO - Software: PID: 17492, Name: msedgewebview2.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,841 - INFO - Software: PID: 17732, Name: powershell.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,844 - INFO - Software: PID: 18124, Name: chrome.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,850 - INFO - Software: PID: 18512, Name: nvcontainer.exe, Username: None
2025-06-16 01:42:36,852 - INFO - Software: PID: 18828, Name: chrome.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,852 - INFO - Software: PID: 18860, Name: cncmd.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,854 - INFO - Software: PID: 18876, Name: ZaloCall.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,859 - INFO - Software: PID: 18896, Name: svchost.exe, Username: None
2025-06-16 01:42:36,862 - INFO - Software: PID: 18952, Name: svchost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,862 - INFO - Software: PID: 19020, Name: SystemSettings.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,862 - INFO - Software: PID: 19080, Name: Cursor.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,863 - INFO - Software: PID: 19160, Name: UniKeyNT.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,863 - INFO - Software: PID: 19200, Name: Zalo.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,869 - INFO - Software: PID: 20244, Name: svchost.exe, Username: None
2025-06-16 01:42:36,869 - INFO - Software: PID: 20488, Name: powershell.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,872 - INFO - Software: PID: 20524, Name: StartMenuExperienceHost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,879 - INFO - Software: PID: 20624, Name: svchost.exe, Username: None
2025-06-16 01:42:36,879 - INFO - Software: PID: 20760, Name: AsusSystemAnalysis.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,889 - INFO - Software: PID: 20948, Name: wlanext.exe, Username: None
2025-06-16 01:42:36,889 - INFO - Software: PID: 20980, Name: UserOOBEBroker.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,899 - INFO - Software: PID: 21208, Name: csrss.exe, Username: None
2025-06-16 01:42:36,903 - INFO - Software: PID: 21224, Name: SearchFilterHost.exe, Username: None
2025-06-16 01:42:36,903 - INFO - Software: PID: 21232, Name: AsusOptimizationStartupTask.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,903 - INFO - Software: PID: 21268, Name: taskhostw.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,903 - INFO - Software: PID: 21424, Name: NVIDIA Overlay.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,903 - INFO - Software: PID: 21516, Name: Cloudflare WARP.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:42:36,903 - INFO - Software: PID: 21580, Name: svchost.exe, Username: DESKTOP-DOLHM1N\ft
